Address,Neighborhood,Bedrooms,Bathrooms,Price,Sqft,Term,Rented,Date,Source,URL
"255 King St San Francisco, CA 94107",South of Market,2,2,5230,1175,,FALSE,5/21/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~4815501566548725028~4QK6SAuTTDBZpgkxopYzv3nwUzm8nsat8SvW1XmKcYxArdZ07s9IJ57cBlsxVei4yqEQ0cmD_nqSbAanBT9479RevqMMtuH_uYqP10QDdm4al6GC2Gs7O6H_Ss9lVv8WGSBi6NLOMgMDhtpShmnub44F6bkB_JZr3wZxZHAc80TBTJEmgZ2dyWhWmh8J3N0k60AOBCoDvIc8tQdNQJH9L2731M1tQ6DqZERjdPw0NWwVFEdVw74co7_KJp9K-xzqIR4ahWQQ8HNL-6WHqdvUu9eK41Qio_mj6lSeO4jPis9OA1uQjdOepjfS7oKaaMGFmqGvXf4n9F1RM_VZM_uCng==&rwebid=23003950&rhost
"255 King St San Francisco, CA 94107",South of Market,2,2,5230,1175,,FALSE,4/3/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~4815501566548725028~4QK6SAuTTDBZpgkxopYzv3nwUzm8nsat8SvW1XmKcYxArdZ07s9IJ57cBlsxVei4yqEQ0cmD_nqSbAanBT9479RevqMMtuH_uYqP10QDdm4al6GC2Gs7O6H_Ss9lVv8WGSBi6NLOMgMDhtpShmnub44F6bkB_JZr3wZxZHAc80TBTJEmgZ2dyWhWmh8J3N0k60AOBCoDvIc8tQdNQJH9L2731M1tQ6DqZERjdPw0NWwVFEdVw74co7_KJp9K-xzqIR4ahWQQ8HNL-6WHqdvUu9eK41Qio_mj6lSeO4jPis9OA1uQjdOepjfS7oKaaMGFmqGvXf4n9F1RM_VZM_uCng==&rwebid=23003950&rhost
18 Lansing Street #308,Rincon Hill,1,1.5,4200,1178,,TRUE,1/26/2015,Climb SF,http://www.climbsf.com/for-rent/18-lansing-st-308/
301 Main Street #16E,South Beach,2,2,5400,1180,,TRUE,1/21/2015,Climb SF,http://www.climbsf.com/for-rent/301-main-st-16e/
301 Main Street #25E,South Beach,2,2,5800,1180,,TRUE,2/12/2014,Climb SF,http://www.climbsf.com/for-rent/301-main-st-25e/
66 Cleary Court #306,Western Addition,3,2,4400,1180,,TRUE,12/31/2013,Climb SF,http://www.climbsf.com/for-rent/66-cleary-ct-306/
1160 Mission Street #901,SOMA,2,2,4450,1184,,TRUE,1/28/2014,Climb SF,http://www.climbsf.com/for-rent/1160-mission-st-901/
"255 King St San Francisco, CA 94107",South of Market,2,2,4965,1186,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~4663026651175277871~MppgfMVsqGXEcgAAskUuQUp78U4fMqQYpHM0BN22cI9R3xwpEikvEkdx05tFkYNyiqkD3UP5qZgBFxxTUrPxHAA7SUAW1mHl6YOee5d6A4bH8XtI2_ou3UduqVdTcKrAPTZc-llg9aHdNPE2Ij-N_qFM8ibY80fz1JHKH-YoNmixe48PwxvH9zz7INajZmJTTnCe_OV_sed3TTluyKg6YZEy-Qop2LifgjH9isXaQFCEL1oMDyYajEET3oJ_kJVtx07VErXyVRjoo3F1fkIpAxYjTvskCf99y7T6OgrAbB0j4qIe1cXbjvHftE0O5Qbklq2cOcjNKQqJAQQiEbCKEg==&rwebid=23007323&rhost
"1201 4th St San Francisco, CA 94158",Mission Bay,2,2.5,4714,1193,,FALSE,4/16/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=10~2787811949527481960~FNtn01xoyKk5aFf0E18095yZrE_o4wj0A_HqMLD4qOsY9GrzAQcSnNrYB9QMqJr7R7Hy_xUqKNBtHCb6d9n2hhCmnB8-w-1SwwmQ2gwFM3uOykTeqBJcEnHKVXVgaqg-zHnurhlUMc-H1pP59DiPbfC96tDxw51KBfgzbLbHplKX9M_gvkfSUCY67n6NgjjlPnr2-eTc6fAKfpF1hxd0gEA7wb6zKNl5h0J1UuJp1QejdhyQmAOaWoT2wno4ZOgvfvT92qQ20Dm2ZSnzF2fMYYDW0KPeawmmiY5xp8Lq7aRsQ1uhbcFQ8Ew5fTMLCox35eS4y_L1rzPwgT45u_YHVg==&rwebid=23196225&rhost
"255 King St San Francisco, CA 94107",South of Market,2,2,5495,1199,,FALSE,4/16/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=3~6850031555620600698~wOlqQJ7f7G8pKLdHlsBS_u5EOIDWRkYEDHMipJV6zX0CRsCsByDOHLiF-vGRA9EJWO986-f-yu-dECbU1R4ajT7CNJFisGVz699CsWeApTR7z9cbc4klcvlDDe9GGGzk_fnIJDcjx5eXDFjyKacyg4Fg3CVQB72eWJZwFJuc7T0WYhwgMcL8M0ZMGVeM2s8kjjDv1pDG9A-2eNq6Am09byOW99cQpaDpBnDlAT3bUosEH-5re-iH3CyzpYikXbn6sp8Uh7LOP1n-vWwxMh1sScVr8G3QRJk9S7mVctVcxlpr0fGRIR0WkMC7APjlE9nw3eMwLyRvPX2cKQD3Uwh3Ow==&rwebid=23002990&rhost
18 Lansing Street #102,Rincon Hill,1,1,4500,1200,,TRUE,5/27/2015,Climb SF,http://www.climbsf.com/for-rent/18-lansing-st-102/
727 Green Street,North Beach,2,2,4600,1200,,TRUE,1/26/2015,Climb SF,http://www.climbsf.com/for-rent/727-green-st/
2035 9th Avenue,Golden Gate Heights,2,1,4600,1200,,TRUE,1/26/2015,Climb SF,http://www.climbsf.com/for-rent/2035-9th-ave/
814 Hayes Street #2,Hayes Valley,3,2.5,5000,1200,,TRUE,4/9/2014,Climb SF,http://www.climbsf.com/for-rent/814-hayes-st-2/
1511 Jefferson Street #203,Downtown Oakland,2,2,2300,1200,,TRUE,3/4/2014,Climb SF,http://www.climbsf.com/for-rent/1511-jefferson-st-203/
"1 Polk St San Francisco, CA 94102",South of Market,2,2,5709,1202,,FALSE,5/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~2819025939592265311~i7WxKJd_gpN2kI7Q2S7hYYWCnDdawMHlYgSJAn5bW-YWc8qHZUeTuMga4IcBgY7oyelq_0HBUv1EhiRXgT9YyTwDxKHZCY5BdPYZaIS6oc_EtR9FYn391elu-pU4UEpBINwz_g7G2UgjJoOJpHzzWbe9stoVtgRBDxCqkq6liwJ2wFMEcjK30Uq5-JoGEPxdAL9Dnj1ESwPXpujDByFLELddAqS7z7sSNj2rpr5Ugxd2w0QFaeAhRN8l8f49MadT0O6dnR531sx4fN2s_I9qBJYmjP8eMrc6RKSE3nUOK9kRs0ZFTlIebvbFyJY8GIW7z_6A0LDnqdqxXN9doTdjrQ==&rwebid=23342814&rhost
"1 Polk St San Francisco, CA 94102",South of Market,2,2,5709,1202,,FALSE,12/25/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~2819025939592265311~i7WxKJd_gpN2kI7Q2S7hYYWCnDdawMHlYgSJAn5bW-YWc8qHZUeTuMga4IcBgY7oyelq_0HBUv1EhiRXgT9YyTwDxKHZCY5BdPYZaIS6oc_EtR9FYn391elu-pU4UEpBINwz_g7G2UgjJoOJpHzzWbe9stoVtgRBDxCqkq6liwJ2wFMEcjK30Uq5-JoGEPxdAL9Dnj1ESwPXpujDByFLELddAqS7z7sSNj2rpr5Ugxd2w0QFaeAhRN8l8f49MadT0O6dnR531sx4fN2s_I9qBJYmjP8eMrc6RKSE3nUOK9kRs0ZFTlIebvbFyJY8GIW7z_6A0LDnqdqxXN9doTdjrQ==&rwebid=23342814&rhost
403 Main Street #515,South Beach,2,2,4150,1207,,TRUE,2/3/2014,Climb SF,http://www.climbsf.com/for-rent/403-main-st-515/
325 Berry Street #416,Mission Bay,2,2,4500,1210,,TRUE,11/12/2014,Climb SF,http://www.climbsf.com/for-rent/325-berry-st-416/
"388 Beale St San Francisco, CA 94105",South Beach,2,2,5434,1211,,FALSE,2/18/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~6673352737586011178~kHdgPOdLFyOCMv3LJWJDKj85ENL3CXUevllV06AcwYQ8N2ip0rxu0uMlrb4_sfdF-2DSXoduOeXK6Mu-rjKM8VZE2HWXAGVymQZLT43rxBIB9bzLtDlQeVz6plen8Erp4g4jI9NS3_n12bDBX2_rphwzmaSPdhUTgV7t_hWzuo1zNk3gGJRPx02pT2B1oCbu6eXhPxUOM8sfWMOz3e4Kbmr_xNJOPsdbYMneB2L55RqIdnCvpzecWQy9SgRGwFQBJn9dzmLivRhD53-2A0XMmJP1ZGIa3nqn9v0erTyU0W8gwa3JECTSRR4P5ZV9N3Y8CbPjmZc-YhOOb1KuY66NfA==&rwebid=22983207&rhost
1288 McAllister Street #201,Alamo Square,2,1,4000,1216,,TRUE,7/30/2013,Climb SF,http://www.climbsf.com/for-rent/1288-mcallister-st-201/
1201 Pine Street #141,Oakland,1,1.5,2500,1219,,TRUE,4/16/2015,Climb SF,http://www.climbsf.com/for-rent/1201-pine-st-141/
"388 Beale St San Francisco, CA 94105",South Beach,2,2,6546,1224,,FALSE,7/2/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~3984019149466558555~C6k2FYDu8XqY5S_Hrn-EWJ8srDFQM_2aSk9RuYJ8UVWlE2WPHIcSmR4BP5vxJyPrHgJSTh98TLOFZh_Ef6DlNZgdAhWNrlbB4PsNrKsaZm53Yc5pWKqugEu30JhJBKidlPUWvdX9Pyw8NOPCZxY5G-kXrJOSx6kHAM93OhcmJ1qE6_udVYw6E7pAwR_5OUqQ4hOjRFVfBSyfijU7clhcLe6lZPiWoMVMDBKS2ZBPQsvGp2tmkZqr8VG3dKN6xxSbCwEtYKJzQIsCi0pW-6YGye4tJeB3WJHmu7-QkcS3j0w1nt-8jNonG11W4w6ijfnQwDlbgkQQdWfQARBmiSBPLA==&rwebid=22982153&rhost
"388 Beale St San Francisco, CA 94105",South Beach,2,2,6546,1224,,FALSE,1/25/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~3984019149466558555~C6k2FYDu8XqY5S_Hrn-EWJ8srDFQM_2aSk9RuYJ8UVWlE2WPHIcSmR4BP5vxJyPrHgJSTh98TLOFZh_Ef6DlNZgdAhWNrlbB4PsNrKsaZm53Yc5pWKqugEu30JhJBKidlPUWvdX9Pyw8NOPCZxY5G-kXrJOSx6kHAM93OhcmJ1qE6_udVYw6E7pAwR_5OUqQ4hOjRFVfBSyfijU7clhcLe6lZPiWoMVMDBKS2ZBPQsvGp2tmkZqr8VG3dKN6xxSbCwEtYKJzQIsCi0pW-6YGye4tJeB3WJHmu7-QkcS3j0w1nt-8jNonG11W4w6ijfnQwDlbgkQQdWfQARBmiSBPLA==&rwebid=22982153&rhost
"255 King St San Francisco, CA 94107",South of Market,2,2,5400,1229,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~3797164583269230145~50NPAtdhEFV5VyGlXYkit8gwsyW5ysmhHagH3ujk__jK5v7C18j8nNYGcDUFHCVBCJJPrEfU69nQ7WUA45mIGdOI7R9yEGX4ludBnL6DqLbRuNvYkMi_yrWcgRqZNQ5LZjuvhRntLXzWtDrbFXWrN81FaRhd3Zli4Tc465ct5LsoRqk5SfoIUlLbi8iuUbUcfjOKbz-0LOB0qRRWTEKgsCTATRiYAbAO8aP3XyhQ7mWazHmjgsMU_Lj5sGOINR_rDAfxsy3iCi5XlBYcKl46OH2uKxDFuCaUjvSGZef5ZjbxCuxhcDFi8J4d9-DGRYvXbgUcBzzd1y2PM2T5-lcl2A==&rwebid=23003499&rhost
333 Fremont Street #709,South Beach,2,2,4795,1235,,TRUE,3/19/2015,Climb SF,http://www.climbsf.com/for-rent/333-fremont-st-709/
"8 10th St San Francisco, CA 94103",South of Market,2,2,7840,1239,,FALSE,6/24/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~7870012034061360586~irbwBGIndp405FHrZjr2CDEFZfDfYmzi1unx_WI-YU0PbuS3RMd1jskE_CnC5eQ4tj-N1njSNmXXtMiIY43YTl5V_TFaiqTwkrU3OvJeUFowHQYftRZUaLy1yFPX64Hlk4mioplMbsF8SQCgJIT9LEBJ7qFn0SdU2tPp_npFEForGF6d81-DG9wIoEutg798ikGWmp2_GYiLEBTwc-NJ9QEHtBLyLLy3G7ocLSaUGp6ZZpUNurWOO-5peT_4zZNluiyuAiSajP8qtb6Ui9ID-0FtH1J9TsyVy_RBhw8LIspQa84ecBHoq7tie_5ovR_WF8-SOBnf4MvOF07b1yJDrQ==&rwebid=23182861&rhost
"8 10th St San Francisco, CA 94103",South of Market,2,2,7340,1239,,FALSE,7/1/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~2566061413791252328~y9nNzN8jqoQeidvdl5IbgcVLoz0lzf5mwWm8-gmiMQdxByNOvDJHSJctUajPy8nO5LbBgaKjqQgwK_-TY-Ez1IRhfxJxXejDbSqFBem-pcPP2jMrX_3TM0jDDgq3IMZxZFYnZru87cJdwroI1zicZPKdCjEeOM1vo8zY-P1dB2Mpv93nSZDC8spNla0DjKM4yR2v7MkGD5cS9r9axVqx74dtLhsnjcyjkpOTTHm8nrawbjc0EpmfwfiTRh8aOC14VuvCnVPIwneK8liCyavh2_oGjl5x1xEhKlLk39Bl5rDKcmYBmWmwDbYvwIXzRdqyepBhECmIngVegG1bSXSLfQ==&rwebid=23184332&rhost
"8 10th St San Francisco, CA 94103",South of Market,2,2,7340,1239,,FALSE,5/20/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=1~2566061413791252328~y9nNzN8jqoQeidvdl5IbgcVLoz0lzf5mwWm8-gmiMQdxByNOvDJHSJctUajPy8nO5LbBgaKjqQgwK_-TY-Ez1IRhfxJxXejDbSqFBem-pcPP2jMrX_3TM0jDDgq3IMZxZFYnZru87cJdwroI1zicZPKdCjEeOM1vo8zY-P1dB2Mpv93nSZDC8spNla0DjKM4yR2v7MkGD5cS9r9axVqx74dtLhsnjcyjkpOTTHm8nrawbjc0EpmfwfiTRh8aOC14VuvCnVPIwneK8liCyavh2_oGjl5x1xEhKlLk39Bl5rDKcmYBmWmwDbYvwIXzRdqyepBhECmIngVegG1bSXSLfQ==&rwebid=23184332&rhost
"3711 19th Ave San Francisco, CA 94132",Stonestown,3,2,4240,1241,,FALSE,1/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=9~7698101837816608121~NbP87DoilrKdr7HlEWWii_U6uJDgcvzDAHVbl6mpc-XlocWwp3paV455ES4WEhtsC_sa7yGOexhkx_3BDzkjhcVOiW_T--tYWBAG22FaAIT3zwtHhX9aoZQEgr3kAiPjEDeMFkDXc6AmM5LTJ672vjW5j0WWIZoIarwqz-n2MTyZkpKcz9h7UCXbmoVXo8ke7gXTq-y1NEDYL101ciaUCl6BEg10vPN99W-LQSWyG7DXS9WcZjjXF_GXB6FLlyS33FDtSTfuj-yP37DCgIvR12k9ekjx52GvnnkRzVXCRawadGWe_-jC8GMA2tBYe9EwkckZZsHZi1FGf3IIKE0AGA==&rwebid=22962310&rhost
"1285 Sutter St San Francisco, CA 94109",Van Ness - Civic Center,2,2,5900,1241,,FALSE,6/8/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~1825467633950040801~l3NX699ldjBMK2z4q5VAHAy7n0-VwG6-a2H35xU7eVzpmHknmHMF9R8q9sATlE0oB9Rh3URzMqSWgmvo8kTb6iNcYBdHOC-B--AK22Ltk7nVcXWy4XBXUASLda_JOSR0hCvOjfhJ2B_8ZGjWY2bH_pqmrxXlGcQ5lzt8FDZ3m10z8pXhG6IFyJlWs6QW7Fb1u0TGCTWDn9o9C9bJFsurOETBcxOueOGtTZnRCLZZ2Y0Q2Fc-0Zogv8rGG0M1Ee36oUjYxsBcOq6cMhpoG1xudc4Qdc79wOg4ihN_-b6uOIO-1bv1WoGPxvXGSHfAIKphxlckDeatfRtFN6YYOaGDqQ==&rwebid=23510811&rhost
"255 King St San Francisco, CA 94107",South of Market,2,2,5735,1247,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=4~7734380453229046077~LH8k_dzwUg_hO2hJNU4kHQK-E5nw1gKmHCSfsuJbSarqBSXBnlwOMz3aizeGNKDsXwtc-72v3VpqRWqFgmV0C6WWpR43vEyqN06qjklGqBhOgE9Nw_G3MaTlBgSC0qDoMv7VG9L5-UfJ3XOxnOWqI1kV0viIPAdJR6FkCn2WfrhrP4f0qf1OTVrPoxqFLeFGi-6O7gHYd-9YRKNIgH3CQeXZboCzxdqhMQ550NQ_E-b2mkTPi0HLIk5jwvu_D6AdlvXorGicm2sju8XqAcHo0dTUXt1698lc8lfpAO9KDFQT-ZlcJxh932QmxujXGbZkiCVfeL-s9af44xaBE7qBeQ==&rwebid=23002197&rhost
"255 King St San Francisco, CA 94107",South of Market,2,2,8630,1250,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=3~1151064593995668433~ca3v77bjRXbLSD7rGMyqzh6y3sezxrqouPzcG7San8BkJL2kRIXPzfxGmBo2tSpZjOyfEn5xn0WytBKSrucis3dc7u2UI9caddXXENMSlV-U5U3SBdVcl6imywGa7U-iHF1lEHaVS-Fl2EjUZNuEkhXd7Iju-orREuhOYSDeV3O4M7jJ2UKMqmGh-c_yyoq4-CbhSB9ctIdXd9nBUgvKHDEQD1CddC_u0nOyfrBetPP2tq1RlweqH6jbaSNifqktdM_nBPS_Emnb8n7nRIexw1Nf8ODtSnixs6hJ-Mp9iHtOMTseCyuGFL_RSEMpuY2dMfWYp2EIgGN88AyxOlFklg==&rwebid=23001115&rhost
333 Fremont Street #708,South Beach,2,2,5300,1251,,TRUE,6/29/2015,Climb SF,http://www.climbsf.com/for-rent/333-fremont-st-708/
333 Fremont Street #808,South Beach,2,2,4767,1251,,TRUE,2/20/2015,Climb SF,http://www.climbsf.com/for-rent/333-fremont-st-808/
"1155 4th St San Francisco, CA 94158",Mission Bay,2,2,5780,1251,,FALSE,4/17/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=5~293850727907723348~1l72c2GWJL6W2f5aCxrbVNjuYT-jVxrWv6wevRtovr5gIXyk4i56NiS2X6BpRbOc81n-I5IP7-jIRRW0oF6Q_BrgHBO2UPxFuOadKxmRa4eQU9X2Juq0RYsiJoV5JBRSoJAkevjBSrUff7nHYOR8jBUQ56_ojrb4yJxZwEHWQewLnz1a0V9vOYzLn7EuTb6yyH0annkRxV-N5WyXtu4KW5T0fU22_1Xe_vLmoLAfIF4Bmyn_Rt-IJME3EBmXADl2LmYYDB2-9YrZeK62clBFf9ct8Haf_edaByehXrcYqGd4gDbaDXGdILGAh1hX4VQcHYyzn589G4ZZuIVZYT5biw==&rwebid=23137629&rhost
333 Fremont Street #809,South Beach,2,2,4579,1253,,TRUE,5/8/2015,Climb SF,http://www.climbsf.com/for-rent/333-fremont-st-809/
372 Hudson Street,Oakland,2,1,3700,1254,,TRUE,5/6/2014,Climb SF,http://www.climbsf.com/for-rent/372-hudson-st/
235 Berry Street #102,Mission Bay,2,2.5,4300,1255,,TRUE,1/28/2012,Climb SF,http://www.climbsf.com/for-rent/235-berry-street-102/
401 Harrison Street #3106,Rincon Hill,2,2,7400,1262,,TRUE,3/26/2015,Climb SF,http://www.climbsf.com/for-rent/401-harrison-st-3106/
"5285 Diamond Heights Blvd San Francisco, CA 94131",Noe Valley,3,2,5085,1265,,FALSE,3/13/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=8~1194456598815502039~-l6JC9_y1lYYICwXZmYrmZ7-0xZuiM3MQqgBpUngJxxsCNfkw6fmMLjrMqNiKmr3Rn9jvpAUjdHTFS9kSgtTxn9Fu6c55xWmKZFoXQWnbBJTE3pggBisSP_0QXEGWOjjujJOUxzaATmhp8Vo9KHZ97Q-OIbD6qc8A_jwwP_zqw1YL8gJUAzJGsFa0OIs7srxIbNfZZ4_RdpWK0MuHNy7WIKOrIq93bUf_MV5yRnXZYbmcpbczdov8ThuWnRjj1w7eNlOVCay8HE2V8BzHhSBKQpeogYanwF8xiMGx2herb44yF8eHy_SK2qyKBLURUTasNLgkULmoaxmpdx9G5JeEQ==&rwebid=22965105&rhost
1782 Quint Street,Portola,3,2,3600,1270,,TRUE,7/7/2014,Climb SF,http://www.climbsf.com/for-rent/1782-quint-st/
675 Eighth Street #1,Oakland,2,2.5,3500,1285,,TRUE,5/4/2015,Climb SF,http://www.climbsf.com/for-rent/675-8th-st-1/
252 Granada Avenue,Ingleside,2,2,3950,1286,1 Year,FALSE,7/5/2015,Climb SF,http://www.climbsf.com/for-rent/1766-oakdale-ave/
"388 Beale St San Francisco, CA 94105",South Beach,2,2,5211,1286,,FALSE,6/13/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~3498403007143846044~YvVFvRSxhKkGu2oeRTNZwg4cOD2IZ0sktNB56AQUi8DuGQQbhDx7tO_tpCPxHCy7XVDnQ-Aip1eSfWjbhrmajGaxbnk7exk8w8b_U6cotijtxY8IrAY1bcMof4aU5xNjLMHOoj4uYfJOhYu7uurGVnxy6RMga3k_qH6Nf1gFDQdFpX2I_NT5C7qz8RQs7U3UtQ6N9Oa2c7S1EPWIib9Q_enuX5k4xHyJlNyyFsVM1nms-tctNH9kc8LIoj7MFAjSXQmj0o5eX58L8Ogymrk8JCfBFrjmrzjZQPtG2szsOPnW7jlpzJFmwDdWtfwusPj21B2JNxeaatJXkDwOx2JtLg==&rwebid=22983578&rhost
"388 Beale St San Francisco, CA 94105",South Beach,2,2,5211,1286,,FALSE,2/7/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=6~3498403007143846044~YvVFvRSxhKkGu2oeRTNZwg4cOD2IZ0sktNB56AQUi8DuGQQbhDx7tO_tpCPxHCy7XVDnQ-Aip1eSfWjbhrmajGaxbnk7exk8w8b_U6cotijtxY8IrAY1bcMof4aU5xNjLMHOoj4uYfJOhYu7uurGVnxy6RMga3k_qH6Nf1gFDQdFpX2I_NT5C7qz8RQs7U3UtQ6N9Oa2c7S1EPWIib9Q_enuX5k4xHyJlNyyFsVM1nms-tctNH9kc8LIoj7MFAjSXQmj0o5eX58L8Ogymrk8JCfBFrjmrzjZQPtG2szsOPnW7jlpzJFmwDdWtfwusPj21B2JNxeaatJXkDwOx2JtLg==&rwebid=22983578&rhost
88 King Street #106,South Beach,2,2,4750,1293,,TRUE,3/25/2014,Climb SF,http://www.climbsf.com/for-rent/88-king-st-106/
634 Missouri Street,Potrero Hill,2,2,4600,1300,,TRUE,12/9/2014,Climb SF,http://www.climbsf.com/for-rent/634-missouri-st/
743 Rhode Island Street,Potrero Hill,2,1,4800,1300,,TRUE,12/2/2014,Climb SF,http://www.climbsf.com/for-rent/743-rhode-island-st/
2633 Harrison St.,Inner Mission,2,1,4600,1300,,TRUE,10/14/2014,Climb SF,http://www.climbsf.com/for-rent/2633-harrison-st/
2560 Vallejo Street,Pacific Heights,3,2,7050,1300,,TRUE,9/24/2014,Climb SF,http://www.climbsf.com/for-rent/2560-vallejo-st/
301 Main Street #23F,South Beach,2,2,5500,1300,,TRUE,3/11/2014,Climb SF,http://www.climbsf.com/for-rent/301-main-st-23f/
657 26th Avenue,Central Richmond,2,1.5,3700,1300,,TRUE,12/26/2013,Climb SF,http://www.climbsf.com/for-rent/657-26th-ave/
338 Spear Street #39A,South Beach,2,2,6700,1300,,TRUE,8/1/2013,Climb SF,http://www.climbsf.com/for-rent/338-spear-st-39a/
3009 Sacramento Street #2,Pacific Heights,4,2,5500,1300,,TRUE,7/9/2013,Climb SF,http://www.climbsf.com/for-rent/3009-sacramento-st-2/
1500 Park Avenue #105,Emeryville,1,1,2300,1300,,TRUE,5/20/2013,Climb SF,http://www.climbsf.com/for-rent/1500-park-ave-105/
420 Mission Bay Boulevard North #121,Mission Bay,1,1,3975,1300,1 Year,FALSE,7/5/2015,Climb SF,http://www.climbsf.com/for-rent/655-26th-ave/
"530 Brannan St San Francisco, CA 94107",South of Market,0,1,4328,1301,,FALSE,11/4/2014,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=9~6584555800714265210~RtBG_3jjd3jAlBvfE-JsuNcTGd363MTpTPBWFww4u1WQc_XiClFz3PjIY94dCxjdl6NhiCLcEQTP9mx4YnAzHC4TWfHPon81l2dxtlNf-NmKiinKtKKlYnF9HUnKrDHqWkQNaEmRphTH0F9KmONGtD4lSDUP6B5h9GNKs6-Ql7yFRXKLzcYQjPx_USfx38X-tcOJHG9211pi5mIq9YNiXo_KZII0Uo4j8lUFnnWlfSirLCO16cOcA0WD_QEz889TgMN19MA06yQnpgZEDAjZfVH6yIFGnyCQMXjOzlhAMFW0dmSZhjkKyHy6SizvLHcurFP_3-Pv-qsYiv18p8d_TA==&rwebid=23365093&rhost
301 Main Street #14F,South Beach,2,2,5950,1307,,TRUE,4/22/2014,Climb SF,http://www.climbsf.com/for-rent/301-main-st-14f/
425 1st Street #3402,Rincon Hill,2,2,6600,1309,,TRUE,1/16/2015,Climb SF,http://www.climbsf.com/for-rent/425-1st-st-3402/
5800 Third Street #1204,Bayview,3,2,3900,1309,,TRUE,12/31/2014,Climb SF,http://www.climbsf.com/for-rent/5800-3rd-st-1204/
2125 Bryant Street #102,Inner Mission,2,2.5,5300,1311,,TRUE,12/17/2013,Climb SF,http://www.climbsf.com/for-rent/2125-bryant-st-102/
"1200 Ocean Ave San Francisco, CA 94112",Westwood Park,2,2,4175,1312,,FALSE,6/2/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~585933924906556195~JUnupfJb5MNIVHH9rargvScK0TgdD0WsRE7yt-PHt43poZROlgeskQGeNgsO0WljhKEkcrLXlrzR_a1p3bEPR5wQk-t5dBnMQZwYjc_sew_G11l_Mpt5oal67zoxlx43OKiy5z63coSwBZim6tQDqI7dv6FyS62URvPvYVsUnQtCIU9I-JaukSRVkJSCIlJoc9CkL7GiWFxeXgTfXdRUECj7L805opOCq33m2nj7qvf-ItExVQZgorqOvj-lJjpKZCKLvTW47mW6FxxAMJqT-ubizJyOxKB7zNUXkPCgnoaqTJ0ZxRa2Hj6nSwznQzhl1CY0OiWhX4Z8uomkXSEUIQ==&rwebid=22967160&rhost
"1200 Ocean Ave San Francisco, CA 94112",Westwood Park,2,2,4175,1312,,FALSE,2/6/2015,Zillow,http://www.zillow.com/AjaxRender.htm?encparams=7~585933924906556195~JUnupfJb5MNIVHH9rargvScK0TgdD0WsRE7yt-PHt43poZROlgeskQGeNgsO0WljhKEkcrLXlrzR_a1p3bEPR5wQk-t5dBnMQZwYjc_sew_G11l_Mpt5oal67zoxlx43OKiy5z63coSwBZim6tQDqI7dv6FyS62URvPvYVsUnQtCIU9I-JaukSRVkJSCIlJoc9CkL7GiWFxeXgTfXdRUECj7L805opOCq33m2nj7qvf-ItExVQZgorqOvj-lJjpKZCKLvTW47mW6FxxAMJqT-ubizJyOxKB7zNUXkPCgnoaqTJ0ZxRa2Hj6nSwznQzhl1CY0OiWhX4Z8uomkXSEUIQ==&rwebid=22967160&rhost
720 Gough Street #45,Van Ness-Civic Center,2,2,3975,1316,,TRUE,5/15/2015,Climb SF,http://www.climbsf.com/for-rent/720-gough-st-45/
